tau,x
10.75,0.755307
10.8,0.673754
10.85,0.57832
10.9,0.449869
10.95,0.303685
11,0.144929
11.05,-0.0184044
11.1,-0.178636
11.15,-0.336725
11.2,-0.488044
11.25,-0.616644
11.3,-0.734144
11.35,-0.831687
11.4,-0.916486
11.45,-1.00606
11.5,-1.07309
11.55,-1.1071
11.6,-1.14101
11.65,-1.17568
11.7,-1.18664
11.75,-1.19577
11.8,-1.22265
11.85,-1.23716
11.9,-1.2538
11.95,-1.2786
12,-1.27452
12.05,-1.28921
12.1,-1.28595
12.15,-1.27768
12.2,-1.28137
12.25,-1.27553
12.3,-1.27242
12.35,-1.26239
12.4,-1.24539
12.45,-1.22544
12.5,-1.20485
12.55,-1.17057
12.6,-1.14135
12.65,-1.09015
12.7,-1.03511
12.75,-0.964747
12.8,-0.869956
12.85,-0.778046
12.9,-0.661378
12.95,-0.532616
13,-0.387739
13.05,-0.231362
13.1,-0.0632685
13.15,0.112189
13.2,0.277393
13.25,0.439102
13.3,0.596401
13.35,0.733328
13.4,0.849867
13.45,0.947425
13.5,1.03256
13.55,1.09824
13.6,1.14909
13.65,1.18629
13.7,1.21143
13.75,1.23058
13.8,1.24394
13.85,1.24827
13.9,1.25827
13.95,1.25419
14,1.25897
14.05,1.24658
14.1,1.24909
14.15,1.23917
14.2,1.23133
14.25,1.21156
14.3,1.20463
14.35,1.20814
14.4,1.21452
14.45,1.23452
14.5,1.23748
14.55,1.2414
14.6,1.24125
14.65,1.23933
14.7,1.2475
14.75,1.26079
14.8,1.27349
14.85,1.28624
14.9,1.28876
14.95,1.2987
15,1.30498
15.05,1.31734
15.1,1.31322
15.15,1.32022
15.2,1.32458
15.25,1.33162
15.3,1.32065
15.35,1.3178
15.4,1.32659
15.45,1.32935
15.5,1.32719
15.55,1.32809
15.6,1.3324
15.65,1.33618
15.7,1.3223
15.75,1.32335
15.8,1.3225
15.85,1.31647
15.9,1.32494
15.95,1.3271
16,1.32411
16.05,1.31386
16.1,1.31794
16.15,1.31617
16.2,1.31666
16.25,1.31602
16.3,1.31364
16.35,1.30614
16.4,1.30085
16.45,1.30509
16.5,1.30319
16.55,1.29977
16.6,1.30908
16.65,1.31271
16.7,1.31024
16.75,1.31474
16.8,1.32431
16.85,1.33541
16.9,1.35287
16.95,1.3705
17,1.38445
17.05,1.39247
17.1,1.40724
17.15,1.41899
17.2,1.42872
17.25,1.43889
17.3,1.45758
17.35,1.4608
17.4,1.4603
17.45,1.46675
17.5,1.45917
17.55,1.45666
17.6,1.45132
17.65,1.44844
17.7,1.44886
17.75,1.44804
17.8,1.44651
17.85,1.445
17.9,1.43869
17.95,1.43512
18,1.42741
18.05,1.41808
18.1,1.41261
18.15,1.40313
18.2,1.39434
18.25,1.38147
18.3,1.36907
18.35,1.35064
18.4,1.33522
18.45,1.31793
18.5,1.29637
18.55,1.27122
18.6,1.24055
18.65,1.21184
18.7,1.18803
18.75,1.15967
18.8,1.11241
18.85,1.05202
18.9,0.980497
18.95,0.890856
19,0.787243
19.05,0.665632
19.1,0.518052
19.15,0.358417
19.2,0.176064
19.25,-0.0128272
19.3,-0.202388
19.35,-0.384826
19.4,-0.551136
19.45,-0.69938
19.5,-0.827845
19.55,-0.929575
19.6,-1.01719
19.65,-1.0929
19.7,-1.15386
19.75,-1.20558
19.8,-1.24164
19.85,-1.272
19.9,-1.30233
19.95,-1.32059
20,-1.34226
20.05,-1.36555
20.1,-1.38423
20.15,-1.39303
20.2,-1.4082
20.25,-1.42626
20.3,-1.42694
20.35,-1.43708
20.4,-1.44657
20.45,-1.45195
20.5,-1.45484
20.55,-1.46
20.6,-1.45889
20.65,-1.45917
20.7,-1.45435
20.75,-1.44342
20.8,-1.44815
20.85,-1.4449
20.9,-1.42894
20.95,-1.41855
21,-1.41473
21.05,-1.40474
21.1,-1.39811
21.15,-1.38807
21.2,-1.38213
21.25,-1.37483
21.3,-1.37086
21.35,-1.36408
21.4,-1.36117
21.45,-1.35956
21.5,-1.3585
21.55,-1.35932
21.6,-1.36278
21.65,-1.36695
21.7,-1.36364
21.75,-1.37263
21.8,-1.38155
21.85,-1.38896
21.9,-1.39806
21.95,-1.4064
22,-1.41333
22.05,-1.42208
22.1,-1.42081
22.15,-1.41671
22.2,-1.4085
22.25,-1.39632
22.3,-1.38388
22.35,-1.36681
22.4,-1.35371
22.45,-1.33555
22.5,-1.31931
22.55,-1.2994
22.6,-1.29632
22.65,-1.29031
22.7,-1.28002
22.75,-1.26641
22.8,-1.24922
22.85,-1.2484
22.9,-1.23742
22.95,-1.21674
23,-1.20006
23.05,-1.18759
23.1,-1.19292
23.15,-1.1635
23.2,-1.16165
23.25,-1.14615
23.3,-1.1273
23.35,-1.11279
23.4,-1.08106
23.45,-1.04934
23.5,-1.00646
23.55,-0.949059
23.6,-0.871876
23.65,-0.78086
23.7,-0.670298
23.75,-0.534211
23.8,-0.372126
23.85,-0.18902
23.9,0.00882112
23.95,0.209525
24,0.406493
24.05,0.590944
24.1,0.752188
24.15,0.893553
24.2,1.00798
24.25,1.10271
24.3,1.1741
24.35,1.22649
24.4,1.26814
24.45,1.28915
24.5,1.30336
24.55,1.30994
24.6,1.30998
24.65,1.31518
24.7,1.31596
24.75,1.32074
24.8,1.31822
24.85,1.31684
24.9,1.3175
24.95,1.3157
25,1.30844
25.05,1.31588
25.1,1.31908
25.15,1.32337
25.2,1.32197
25.25,1.32794
25.3,1.33395
25.35,1.33286
25.4,1.33702
25.45,1.33876
25.5,1.33787
25.55,1.33936
25.6,1.33506
25.65,1.33401
25.7,1.33123
25.75,1.3354
25.8,1.32438
25.85,1.31558
25.9,1.32202
25.95,1.30997
26,1.31007
26.05,1.30299
26.1,1.29043
26.15,1.29362
26.2,1.29029
26.25,1.28613
26.3,1.27526
26.35,1.25973
26.4,1.24744
26.45,1.24131
26.5,1.25
26.55,1.24672
26.6,1.22719
26.65,1.2202
26.7,1.21769
26.75,1.2295
26.8,1.23458
26.85,1.23135
26.9,1.21968
26.95,1.24249
27,1.25534
27.05,1.25317
27.1,1.26207
27.15,1.26673
27.2,1.27983
27.25,1.29724
27.3,1.31839
27.35,1.32621
27.4,1.33895
27.45,1.35588
27.5,1.37119
27.55,1.38953
27.6,1.40276
27.65,1.41723
27.7,1.43114
27.75,1.43238
27.8,1.43798
27.85,1.44375
27.9,1.44631
27.95,1.44206
28,1.44121
28.05,1.428
28.1,1.4254
28.15,1.41562
28.2,1.40223
28.25,1.38431
28.3,1.37071
28.35,1.35495
28.4,1.34129
28.45,1.32227
28.5,1.32124
28.55,1.32008
28.6,1.32078
28.65,1.31249
28.7,1.30907
28.75,1.30682
28.8,1.29929
28.85,1.30101
28.9,1.29735
28.95,1.29038
29,1.28724
29.05,1.28611
29.1,1.29211
29.15,1.29793
29.2,1.29337
29.25,1.28917
29.3,1.29525
29.35,1.29747
29.4,1.29987
29.45,1.30092
29.5,1.30007
29.55,1.3134
29.6,1.30886
29.65,1.31749
29.7,1.3128
29.75,1.30486
29.8,1.29234
29.85,1.27421
29.9,1.23752
29.95,1.18519
30,1.11782
30.05,1.03557
30.1,0.933329
30.15,0.813411
30.2,0.682872
30.25,0.538317
30.3,0.370594
30.35,0.19477
30.4,0.0171126
30.45,-0.156509
30.5,-0.32375
30.55,-0.485452
30.6,-0.631242
30.65,-0.759325
30.7,-0.867755
30.75,-0.960885
30.8,-1.03624
30.85,-1.10087
30.9,-1.14759
30.95,-1.17998
31,-1.21017
31.05,-1.21962
31.1,-1.2415
31.15,-1.23431
31.2,-1.23836
31.25,-1.23165
31.3,-1.22555
31.35,-1.21746
31.4,-1.2159
31.45,-1.21153
31.5,-1.20512
31.55,-1.21235
31.6,-1.21221
31.65,-1.20774
31.7,-1.19796
31.75,-1.20922
31.8,-1.21094
31.85,-1.20841
31.9,-1.22278
31.95,-1.23865
32,-1.25567
32.05,-1.25512
32.1,-1.2602
32.15,-1.25305
32.2,-1.24501
32.25,-1.23605
32.3,-1.24927
32.35,-1.26454
32.4,-1.25854
32.45,-1.25335
32.5,-1.26474
32.55,-1.25981
32.6,-1.26102
32.65,-1.26544
32.7,-1.27576
32.75,-1.27641
32.8,-1.28447
32.85,-1.2875
32.9,-1.28738
32.95,-1.29745
33,-1.30053
33.05,-1.30417
33.1,-1.30508
33.15,-1.29685
33.2,-1.30577
33.25,-1.30136
33.3,-1.30972
33.35,-1.31897
33.4,-1.31838
33.45,-1.31358
33.5,-1.31455
33.55,-1.30865
33.6,-1.30949
33.65,-1.29838
33.7,-1.30154
33.75,-1.29405
33.8,-1.28526
33.85,-1.28725
33.9,-1.28217
33.95,-1.2712
34,-1.26851
34.05,-1.26748
34.1,-1.27012
34.15,-1.28571
34.2,-1.28777
34.25,-1.28673
34.3,-1.27388
34.35,-1.29183
34.4,-1.29298
34.45,-1.29283
34.5,-1.28902
34.55,-1.29989
34.6,-1.30372
34.65,-1.31143
34.7,-1.31626
34.75,-1.32369
34.8,-1.33069
34.85,-1.33907
34.9,-1.33879
34.95,-1.34698
35,-1.35267
35.05,-1.35426
35.1,-1.35238
35.15,-1.34301
35.2,-1.32217
35.25,-1.30516
35.3,-1.2776
35.35,-1.24464
35.4,-1.20364
35.45,-1.16128
35.5,-1.11801
35.55,-1.06116
35.6,-0.99578
35.65,-0.91792
35.7,-0.850561
35.75,-0.759256
35.8,-0.669993
35.85,-0.578425
35.9,-0.466691
35.95,-0.349033
36,-0.234935
36.05,-0.125566
36.1,-0.0416052
36.15,0.0449157
36.2,0.130565
36.25,0.213401
36.3,0.292753
36.35,0.37258
36.4,0.466645
36.45,0.542951
36.5,0.619333
36.55,0.687646
36.6,0.770002
36.65,0.837542
36.7,0.902114
36.75,0.95403
36.8,0.994616
36.85,1.03166
36.9,1.09555
36.95,1.12822
37,1.15523
37.05,1.19067
37.1,1.218
37.15,1.25017
37.2,1.27389
37.25,1.30276
37.3,1.325
37.35,1.34818
37.4,1.36395
37.45,1.37933
37.5,1.39147
37.55,1.39745
37.6,1.40367
37.65,1.40926
37.7,1.4124
37.75,1.41861
37.8,1.41972
37.85,1.4214
37.9,1.42244
37.95,1.42132
38,1.42475
38.05,1.42717
38.1,1.4267
38.15,1.42764
38.2,1.42568
38.25,1.42747
38.3,1.43149
38.35,1.43191
38.4,1.42774
38.45,1.42859
38.5,1.42643
38.55,1.42311
38.6,1.41338
38.65,1.40881
38.7,1.4019
38.75,1.39275
38.8,1.38319
38.85,1.37485
38.9,1.36393
38.95,1.35225
39,1.34083
39.05,1.33167
39.1,1.3183
39.15,1.29896
39.2,1.27057
39.25,1.24118
39.3,1.20228
39.35,1.15141
39.4,1.08528
39.45,0.999666
39.5,0.894178
39.55,0.767085
39.6,0.620662
39.65,0.460377
39.7,0.287269
39.75,0.101426
39.8,-0.0824541
39.85,-0.252365
39.9,-0.414049
39.95,-0.556687
