tau,x
20.75,1.4
20.8,1.4
20.85,1.4
20.9,1.4
20.95,1.4
21,1.4
21.05,1.4
21.1,1.4
21.15,1.4
21.2,1.4
21.25,1.4
21.3,1.4
21.35,1.4
21.4,1.4
21.45,1.4
21.5,1.4
21.55,1.4
21.6,-1.4
21.65,-1.4
21.7,-1.4
21.75,-1.4
21.8,-1.4
21.85,-1.4
21.9,-1.4
21.95,-1.4
22,-1.4
22.05,-1.4
22.1,-1.4
22.15,-1.4
22.2,-1.4
22.25,-1.4
22.3,-1.4
22.35,-1.4
22.4,-1.4
22.45,-1.4
22.5,-1.4
22.55,-1.4
22.6,-1.4
22.65,-1.4
22.7,-1.4
22.75,-1.4
22.8,-1.4
22.85,-1.4
22.9,-1.4
22.95,-1.4
23,-1.4
23.05,-1.4
23.1,-1.4
23.15,-1.4
23.2,-1.4
23.25,-1.4
23.3,-1.4
23.35,-1.4
23.4,-1.4
23.45,-1.4
23.5,-1.4
23.55,-1.4
23.6,-1.4
23.65,-1.4
23.7,-1.4
23.75,-1.4
23.8,-1.4
23.85,-1.4
23.9,-1.4
23.95,-1.4
24,-1.4
24.05,-1.4
24.1,-1.4
24.15,-1.4
24.2,-1.4
24.25,-1.4
24.3,-1.4
24.35,-1.4
24.4,-1.4
24.45,-1.4
24.5,-1.4
24.55,-1.4
24.6,-1.4
24.65,-1.4
24.7,-1.4
24.75,-1.4
24.8,-1.4
24.85,-1.4
24.9,-1.4
24.95,-1.4
25,-1.4
25.05,-1.4
25.1,-1.4
25.15,-1.4
25.2,-1.4
25.25,1.4
25.3,1.4
25.35,1.4
25.4,1.4
25.45,1.4
25.5,1.4
25.55,1.4
25.6,1.4
25.65,1.4
25.7,1.4
25.75,1.4
25.8,1.4
25.85,1.4
25.9,1.4
25.95,1.4
26,1.4
26.05,1.4
26.1,1.4
26.15,1.4
26.2,1.4
26.25,1.4
26.3,1.4
26.35,1.4
26.4,1.4
26.45,1.4
26.5,1.4
26.55,1.4
26.6,1.4
26.65,1.4
26.7,1.4
26.75,1.4
26.8,1.4
26.85,1.4
26.9,1.4
26.95,1.4
27,1.4
27.05,1.4
27.1,1.4
27.15,1.4
27.2,1.4
27.25,1.4
27.3,1.4
27.35,1.4
27.4,1.4
27.45,1.4
27.5,1.4
27.55,1.4
27.6,1.4
27.65,1.4
27.7,1.4
27.75,1.4
27.8,1.4
27.85,1.4
27.9,1.4
27.95,1.4
28,1.4
28.05,1.4
28.1,1.4
28.15,1.4
28.2,1.4
28.25,1.4
28.3,1.4
28.35,1.4
28.4,1.4
28.45,1.4
28.5,1.4
28.55,1.4
28.6,1.4
28.65,1.4
28.7,1.4
28.75,1.4
28.8,1.4
28.85,1.4
28.9,1.4
28.95,1.4
29,1.4
29.05,1.4
29.1,1.4
29.15,1.4
29.2,1.4
29.25,1.4
29.3,1.4
29.35,1.4
29.4,1.4
29.45,1.4
29.5,1.4
29.55,1.4
29.6,1.4
29.65,1.4
29.7,1.4
29.75,1.4
29.8,1.4
29.85,1.4
29.9,1.4
29.95,1.4
30,1.4
30.05,1.4
30.1,1.4
30.15,1.4
30.2,1.4
30.25,1.4
30.3,1.4
30.35,1.4
30.4,1.4
30.45,1.4
30.5,1.4
30.55,1.4
30.6,1.4
30.65,1.4
30.7,1.39999
30.75,1.39999
30.8,1.39999
30.85,1.39999
30.9,1.39998
30.95,1.39998
31,1.39997
31.05,1.39996
31.1,1.39995
31.15,1.39994
31.2,1.39991
31.25,1.39989
31.3,1.39985
31.35,1.3998
31.4,1.39974
31.45,1.39966
31.5,1.39954
31.55,1.3994
31.6,1.3992
31.65,1.39894
31.7,1.3986
31.75,1.39815
31.8,1.39755
31.85,1.39676
31.9,1.39572
31.95,1.39434
32,1.39251
32.05,1.3901
32.1,1.38692
32.15,1.38272
32.2,1.37718
32.25,1.36989
32.3,1.3603
32.35,1.34771
32.4,1.33123
32.45,1.30972
32.5,1.28178
32.55,1.24569
32.6,1.19939
32.65,1.14058
32.7,1.06673
32.75,0.975371
32.8,0.864407
32.85,0.732593
32.9,0.580084
32.95,0.408922
33,0.223263
33.05,0.0291812
33.1,-0.166029
33.15,-0.354904
33.2,-0.530912
33.25,-0.689283
33.3,-0.827352
33.35,-0.944446
33.4,-1.04145
33.45,-1.12026
33.5,-1.18328
33.55,-1.23304
33.6,-1.27194
33.65,-1.3021
33.7,-1.32534
33.75,-1.34317
33.8,-1.35679
33.85,-1.36716
33.9,-1.37502
33.95,-1.38097
34,-1.38545
34.05,-1.38879
34.1,-1.39126
34.15,-1.39305
34.2,-1.39429
34.25,-1.39508
34.3,-1.39548
34.35,-1.39553
34.4,-1.39522
34.45,-1.39454
34.5,-1.39343
34.55,-1.39181
34.6,-1.38954
34.65,-1.38646
34.7,-1.38232
34.75,-1.37681
34.8,-1.36952
34.85,-1.3599
34.9,-1.34726
34.95,-1.33069
35,-1.30905
35.05,-1.28094
35.1,-1.24463
35.15,-1.19806
35.2,-1.1389
35.25,-1.06465
35.3,-0.972823
35.35,-0.861347
35.4,-0.729006
35.45,-0.575996
35.5,-0.404411
35.55,-0.218459
35.6,-0.0242566
35.65,0.170884
35.7,0.35951
35.75,0.535126
35.8,0.693011
35.85,0.830555
35.9,0.94713
35.95,1.04365
36,1.12204
36.05,1.1847
36.1,1.23417
36.15,1.27283
36.2,1.30281
36.25,1.32591
36.3,1.34364
36.35,1.3572
36.4,1.36753
36.45,1.37539
36.5,1.38136
36.55,1.38589
36.6,1.38932
36.65,1.39192
36.7,1.39389
36.75,1.39538
36.8,1.39651
36.85,1.39736
36.9,1.398
36.95,1.39849
37,1.39886
37.05,1.39914
37.1,1.39935
37.15,1.39951
37.2,1.39963
37.25,1.39972
37.3,1.39979
37.35,1.39984
37.4,1.39988
37.45,1.39991
37.5,1.39993
37.55,1.39995
37.6,1.39996
37.65,1.39997
37.7,1.39998
37.75,1.39998
37.8,1.39999
37.85,1.39999
37.9,1.39999
37.95,1.39999
38,1.4
38.05,1.4
38.1,1.4
38.15,1.4
38.2,1.4
38.25,1.4
38.3,1.4
38.35,1.4
38.4,1.4
38.45,1.4
38.5,1.4
38.55,1.4
38.6,1.4
38.65,1.4
38.7,1.4
38.75,1.4
38.8,1.4
38.85,1.4
38.9,1.4
38.95,1.4
39,1.4
39.05,1.4
39.1,1.4
39.15,1.4
39.2,1.4
39.25,1.39999
39.3,1.39999
39.35,1.39999
39.4,1.39999
39.45,1.39998
39.5,1.39998
39.55,1.39997
39.6,1.39996
39.65,1.39995
39.7,1.39993
39.75,1.39991
39.8,1.39988
39.85,1.39984
39.9,1.39978
39.95,1.39971
