tau,x
8.6,1.8434
8.65,3.05123
8.7,1.4175
8.75,0.845366
8.8,2.02332
8.85,0.991636
8.9,0.611346
8.95,1.02128
9,2.04852
9.05,1.12301
9.1,0.934529
9.15,0.686234
9.2,2.13819
9.25,0.879297
9.3,2.42086
9.35,1.33207
9.4,0.887616
9.45,0.660998
9.5,2.12039
9.55,0.998361
9.6,0.289197
9.65,0.499156
9.7,0.686387
9.75,1.18272
9.8,1.74945
9.85,2.31509
9.9,1.29122
9.95,0.717238
10,2.14323
10.05,0.964247
10.1,0.731532
10.15,1.15571
10.2,1.59967
10.25,0.854729
10.3,-0.0880877
10.35,2.56145
10.4,2.90324
10.45,2.41804
10.5,2.59345
10.55,2.60516
10.6,1.42483
10.65,0.258302
10.7,1.59405
10.75,2.16043
10.8,1.17092
10.85,2.09119
10.9,1.66735
10.95,0.930043
11,1.54652
11.05,0.981527
11.1,2.17876
11.15,2.13977
11.2,1.80471
11.25,2.19301
11.3,0.231147
11.35,1.8333
11.4,2.23674
11.45,2.04675
11.5,1.6316
11.55,0.287773
11.6,2.80666
11.65,0.22254
11.7,1.29188
11.75,1.62603
11.8,0.387587
11.85,0.222848
11.9,0.535461
11.95,0.591746
12,1.8696
12.05,0.489052
12.1,0.115975
12.15,1.67347
12.2,1.43111
12.25,0.797404
12.3,0.947374
12.35,0.636205
12.4,1.55325
12.45,-0.231646
12.5,0.930555
12.55,0.950351
12.6,2.00913
12.65,0.885917
12.7,0.891229
12.75,0.352005
12.8,2.01631
12.85,0.148952
12.9,0.704049
12.95,1.07533
13,1.17985
13.05,0.373289
13.1,-1.21937
13.15,-1.80069
13.2,-2.06448
13.25,-2.10693
13.3,-0.575671
13.35,-1.17319
13.4,-1.71075
13.45,-1.67277
13.5,-1.87766
13.55,-0.815527
13.6,-1.9593
13.65,-1.36987
13.7,-1.48548
13.75,-1.19356
13.8,-1.02453
13.85,-2.74983
13.9,-1.95066
13.95,-0.89626
14,-0.682116
14.05,-0.870943
14.1,-0.684305
14.15,-0.6721
14.2,-1.1569
14.25,-2.31544
14.3,-0.548279
14.35,-1.40951
14.4,-0.285067
14.45,-1.38099
14.5,-1.10348
14.55,-0.853072
14.6,-1.79781
14.65,-2.00559
14.7,-1.04386
14.75,-1.86428
14.8,-0.740735
14.85,-1.84641
14.9,-2.18497
14.95,-1.23852
15,-0.84077
15.05,-1.25765
15.1,-1.62272
15.15,-0.29771
15.2,-1.87487
15.25,-1.05439
15.3,-1.64911
15.35,-1.39586
15.4,-0.539012
15.45,-1.06921
15.5,-1.02236
15.55,-0.678451
15.6,-0.975811
15.65,1.66461
15.7,0.913851
15.75,0.951705
15.8,2.54204
15.85,1.59277
15.9,1.79871
15.95,0.705823
16,1.74906
16.05,0.480354
16.1,0.763255
16.15,1.29313
16.2,1.74452
16.25,1.96459
16.3,1.26657
16.35,1.68746
16.4,1.44004
16.45,1.12531
16.5,1.91865
16.55,1.99701
16.6,1.66428
16.65,1.85707
16.7,1.72825
16.75,2.36326
16.8,1.87372
16.85,1.73517
16.9,1.35311
16.95,2.19386
17,1.06816
17.05,1.37294
17.1,1.95059
17.15,1.53154
17.2,1.21464
17.25,1.61955
17.3,2.0173
17.35,2.40364
17.4,1.6748
17.45,1.52686
17.5,1.36447
17.55,0.890286
17.6,0.508223
17.65,1.28089
17.7,1.52664
17.75,2.01278
17.8,1.48121
17.85,1.84772
17.9,0.752058
17.95,1.65073
18,1.85965
18.05,2.4032
18.1,0.273526
18.15,0.550389
18.2,0.971549
18.25,0.241691
18.3,0.941894
18.35,1.4489
18.4,2.59448
18.45,1.07668
18.5,1.67146
18.55,1.47136
18.6,1.13345
18.65,1.29847
18.7,1.14878
18.75,1.69707
18.8,0.896627
18.85,0.55583
18.9,2.06334
18.95,1.07614
19,0.992464
19.05,1.49904
19.1,1.49492
19.15,2.29095
19.2,2.04537
19.25,-0.652225
19.3,1.72964
19.35,0.722949
19.4,2.53103
19.45,0.972077
19.5,1.82942
19.55,0.512106
19.6,1.62865
19.65,1.28629
19.7,1.37058
19.75,1.57485
19.8,1.19484
19.85,1.31069
19.9,1.74062
19.95,0.974351
20,1.18943
20.05,1.33351
20.1,1.68561
20.15,1.80809
20.2,0.992231
20.25,1.71678
20.3,1.35746
20.35,0.866286
20.4,2.5186
20.45,1.07403
20.5,-0.0345881
20.55,0.810505
20.6,0.64317
20.65,0.973013
20.7,1.37267
20.75,1.94416
20.8,1.32108
20.85,2.12817
20.9,1.76515
20.95,1.89859
21,2.25199
21.05,1.76551
21.1,1.42578
21.15,0.257097
21.2,1.951
21.25,1.693
21.3,0.955004
21.35,1.54174
21.4,1.58236
21.45,0.0680599
21.5,0.776349
21.55,1.42973
21.6,-1.21492
21.65,-1.36729
21.7,-2.11493
21.75,-1.3552
21.8,-1.45223
21.85,-2.06629
21.9,-0.945757
21.95,-1.14259
22,-1.01537
22.05,-0.836534
22.1,-1.56728
22.15,-1.55826
22.2,-1.34219
22.25,-1.58734
22.3,-0.831585
22.35,-1.95078
22.4,-1.17567
22.45,-1.20552
22.5,-1.47328
22.55,-2.36643
22.6,-1.377
22.65,-1.3281
22.7,-2.48005
22.75,-0.829493
22.8,-0.863868
22.85,-1.4974
22.9,-1.47846
22.95,-2.01931
23,-1.10349
23.05,-0.455414
23.1,-1.91031
23.15,-1.62937
23.2,-2.42839
23.25,-3.00343
23.3,-1.43685
23.35,-2.06714
23.4,-1.79785
23.45,-1.43429
23.5,-0.786163
23.55,-1.65928
23.6,-1.60157
23.65,-0.76955
23.7,-1.72589
23.75,-2.3784
23.8,-2.37512
23.85,-1.71539
23.9,-0.35698
23.95,-0.601324
24,-0.391296
24.05,-1.00881
24.1,-1.59902
24.15,-0.214235
24.2,-1.2145
24.25,-1.48822
24.3,-1.1098
24.35,-1.40091
24.4,-0.758151
24.45,-0.142368
24.5,-2.10313
24.55,-0.823857
24.6,-2.14216
24.65,-1.39181
24.7,-1.33239
24.75,-1.52587
24.8,-1.54063
24.85,-0.562504
24.9,-0.272797
24.95,-1.949
25,-1.31559
25.05,-1.00311
25.1,-2.34106
25.15,-0.595696
25.2,-0.678524
25.25,1.17939
25.3,1.48663
25.35,1.70502
25.4,1.6348
25.45,2.42404
25.5,1.27475
25.55,1.11271
25.6,2.00685
25.65,1.26783
25.7,1.17606
25.75,1.41734
25.8,1.37495
25.85,-0.883977
25.9,1.88419
25.95,1.62198
26,0.397034
26.05,1.66367
26.1,0.465696
26.15,0.947548
26.2,1.80613
26.25,2.0289
26.3,1.0093
26.35,1.37926
26.4,1.83718
26.45,1.54116
26.5,0.609564
26.55,0.676817
26.6,0.948717
26.65,1.74066
26.7,1.64571
26.75,1.6746
26.8,1.14466
26.85,1.08053
26.9,0.993413
26.95,0.422472
27,1.66025
27.05,1.28982
27.1,1.5325
27.15,1.89353
27.2,2.01912
27.25,0.83505
27.3,1.74408
27.35,1.60132
27.4,1.51756
27.45,2.15531
27.5,1.06753
27.55,1.16354
27.6,1.93545
27.65,2.55299
27.7,0.624338
27.75,1.55878
27.8,1.49389
27.85,1.2239
27.9,1.09867
27.95,2.58096
28,1.29849
28.05,2.07365
28.1,2.43901
28.15,2.5382
28.2,1.56518
28.25,0.773687
28.3,1.17141
28.35,2.24739
28.4,0.996766
28.45,1.11576
28.5,1.6786
28.55,2.16286
28.6,1.1124
28.65,1.0841
28.7,1.42122
28.75,2.07208
28.8,1.67977
28.85,1.27608
28.9,1.23638
28.95,1.39803
29,1.00071
29.05,0.165426
29.1,1.57856
29.15,1.40006
29.2,1.49182
29.25,1.01212
29.3,1.14453
29.35,1.69272
29.4,1.39813
29.45,2.51706
29.5,1.20995
29.55,1.14226
29.6,1.85201
29.65,1.57158
29.7,0.763602
29.75,1.38451
29.8,1.28303
29.85,1.45876
29.9,1.02155
29.95,1.39481
30,1.96462
30.05,1.56263
30.1,0.542237
30.15,0.375194
30.2,1.4192
30.25,1.81829
30.3,1.75369
30.35,2.85021
30.4,2.51526
30.45,2.97397
30.5,1.57459
30.55,1.31412
30.6,1.25262
30.65,1.1138
30.7,0.582003
30.75,1.03149
30.8,1.79549
30.85,2.20743
30.9,1.02403
30.95,0.839839
31,1.85422
31.05,1.58008
31.1,2.39864
31.15,1.24385
31.2,2.04907
31.25,2.36629
31.3,1.09689
31.35,2.38316
31.4,1.66157
31.45,1.50106
31.5,0.979399
31.55,1.13832
31.6,1.37265
31.65,0.509551
31.7,1.94449
31.75,1.01922
31.8,0.596233
31.85,1.18365
31.9,2.85374
31.95,1.37129
32,1.06287
32.05,2.0982
32.1,1.30976
32.15,2.29239
32.2,1.75717
32.25,1.60798
32.3,1.42564
32.35,1.89033
32.4,1.76255
32.45,1.62394
32.5,0.945033
32.55,1.72852
32.6,1.01843
32.65,0.810467
32.7,1.27525
32.75,0.550659
32.8,0.153994
32.85,0.838603
32.9,-0.28392
32.95,1.29008
33,0.705794
33.05,0.703891
33.1,-0.339822
33.15,0.460749
33.2,-1.02098
33.25,-0.0447965
33.3,-0.674723
33.35,-1.50896
33.4,0.790686
33.45,-1.89723
33.5,-1.77717
33.55,-0.920025
33.6,-1.4997
33.65,-1.23783
33.7,-1.05888
33.75,-1.03579
33.8,-1.56931
33.85,-1.40108
33.9,-1.38868
33.95,-1.95517
34,-1.43639
34.05,-1.11429
34.1,-0.827108
34.15,-1.22263
34.2,-1.73423
34.25,-0.949025
34.3,-1.5479
34.35,-1.97697
34.4,-0.116861
34.45,-0.933268
34.5,-1.86585
34.55,-1.32407
34.6,-0.640397
34.65,-1.50675
34.7,-1.49362
34.75,-0.819397
34.8,-0.59756
34.85,-0.854162
34.9,-1.51206
34.95,-0.308121
35,-2.20845
35.05,-0.562603
35.1,-0.394493
35.15,-1.20184
35.2,-2.5201
35.25,-1.43391
35.3,-0.411895
35.35,-0.349772
35.4,-1.36046
35.45,-0.478177
35.5,-1.00171
35.55,-0.127153
35.6,-0.232552
35.65,-0.752376
35.7,0.241348
35.75,0.0575134
35.8,0.307879
35.85,1.23908
35.9,1.18548
35.95,2.35309
36,1.68103
36.05,1.29348
36.1,2.09353
36.15,1.07627
36.2,1.23095
36.25,2.37205
36.3,1.48887
36.35,2.63943
36.4,1.83755
36.45,1.17078
36.5,2.19138
36.55,1.16863
36.6,1.4124
36.65,1.56702
36.7,1.29829
36.75,1.01871
36.8,1.34377
36.85,0.021513
36.9,0.914554
36.95,0.378654
37,0.727279
37.05,3.09174
37.1,1.91237
37.15,0.317313
37.2,0.73766
37.25,0.691824
37.3,1.77337
37.35,2.11759
37.4,1.61708
37.45,1.34191
37.5,0.323112
37.55,1.61312
37.6,0.852735
37.65,0.628595
37.7,1.25206
37.75,1.76252
37.8,1.76372
37.85,1.32928
37.9,1.70582
37.95,1.26727
38,1.55903
38.05,1.66773
38.1,1.0261
38.15,1.15238
38.2,1.56851
38.25,1.86523
38.3,1.72387
38.35,1.60037
38.4,1.65248
38.45,1.05831
38.5,0.819467
38.55,2.36385
38.6,1.13924
38.65,1.65896
38.7,1.39974
38.75,0.847682
38.8,1.98907
38.85,0.930382
38.9,1.49737
38.95,0.90936
39,1.70825
39.05,-0.216134
39.1,1.38523
39.15,0.793152
39.2,1.28823
39.25,2.90056
39.3,1.43157
39.35,2.13109
39.4,1.86685
39.45,1.81683
39.5,1.84694
39.55,1.48318
39.6,1.21819
39.65,1.44312
39.7,2.45755
39.75,0.957463
39.8,2.5061
39.85,1.45763
39.9,2.28412
39.95,1.6326
